case_id,type,arity,n_distinct_roots,gt_roots,method,feature_set,top1,top5,hit@1,hit@3,hit@5,recall@R,fullhit@1,fullhit@3,fullhit@5,ndcg@1,ndcg@3,ndcg@5,avg@1,avg@3,avg@5,mrr
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260818132318,s19,single,1,search,delta_ratio,full,search,search;review-query;user;cart;mysql,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260818132318,s19,single,1,search,delta_z,full,search,search;sasrec;mysql;pricing;checkout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260818132318,s19,single,1,search,BARO,resource,search,search;review-query;inventory;user;checkout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260818132318,s19,single,1,search,RCD_seed0,resource,sasrec,sasrec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260818132318,s19,single,1,search,RCD_seed1,resource,inventory,inventory;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260818132318,s19,single,1,search,RCD_seed2,resource,order,order;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260818132318,s19,single,1,search,RCD_seed3,resource,backend,backend;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260818132318,s19,single,1,search,RCD_seed4,resource,order,order;sasrec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260818132318,s19,single,1,search,delta_ratio,resource,review-query,review-query;mysql;search;catalog;catalog-gw,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.3333333333333333
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260818132318,s19,single,1,search,delta_z,resource,search,search;sasrec;mysql;pricing;checkout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,BARO,full,rec-agent,rec-agent;backend;inventory;sasrec;pricing,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,RCD_seed0,full,search,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,RCD_seed1,full,search,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,RCD_seed2,full,search,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,RCD_seed3,full,search,search;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,RCD_seed4,full,search,search;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,delta_ratio,full,rec-agent,rec-agent;backend;host;cart;catalog,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,delta_z,full,backend,backend;rec-agent;host;catalog;order,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,BARO,resource,backend,backend;host;rec-agent;user;order,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876,0.5,1.0,1.0,0.6666666666666666
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,RCD_seed0,resource,user,user;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,RCD_seed1,resource,user,user;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,RCD_seed2,resource,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,RCD_seed3,resource,user,user;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,RCD_seed4,resource,search,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,delta_ratio,resource,rec-agent,rec-agent;backend;host;search;user,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-recagent_cpu_x_backend_cpu-k8s-v2-formal-r1-20260818133831,d20,dual,2,rec-agent;backend,delta_z,resource,rec-agent,rec-agent;backend;host;order;inventory,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,BARO,full,search,search;pricing;user;backend;cart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10096153846153846
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,RCD_seed0,full,pricing,pricing;review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,RCD_seed1,full,search,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,RCD_seed2,full,user,user;sasrec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,RCD_seed3,full,user,user;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,RCD_seed4,full,catalog-gw,catalog-gw;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,delta_ratio,full,catalog,catalog;host;catalog-gw;pricing;review-query,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,delta_z,full,backend,backend;sasrec;catalog;search;pricing,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.25
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,BARO,resource,search,search;user;review-query;catalog;pricing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640681225725909,0.0,0.0,0.5,0.19642857142857142
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,RCD_seed0,resource,catalog-gw,catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,RCD_seed1,resource,user,user;catalog,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,RCD_seed2,resource,pricing,pricing;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,RCD_seed3,resource,order,order;catalog;pricing,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,RCD_seed4,resource,cart,cart;sasrec;review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,delta_ratio,resource,catalog,catalog;host;catalog-gw;search;pricing,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260818134203,d03,dual,2,host;catalog,delta_z,resource,sasrec,sasrec;catalog;search;pricing;host,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.38685280723454163,0.6240505200038379,0.0,0.5,1.0,0.35
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,BARO,full,checkout,checkout;sasrec;pricing;backend;host,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2960819109658652,0.49818925746641285,0.0,0.3333333333333333,0.6666666666666666,0.3055555555555555
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed0,full,inventory,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed1,full,inventory,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed2,full,inventory,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed3,full,inventory,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed4,full,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,delta_ratio,full,sasrec,sasrec;backend;host;mysql;pricing,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5370370370370371
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,delta_z,full,sasrec,sasrec;backend;host;mysql;checkout,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5476190476190476
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,BARO,resource,sasrec,sasrec;backend;host;catalog-gw;catalog,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.7653606369886217,0.9674679834891693,0.3333333333333333,0.6666666666666666,1.0,0.5833333333333334
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed0,resource,backend,backend;inventory,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed1,resource,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed2,resource,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed3,resource,inventory,inventory;backend,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2960819109658652,0.2960819109658652,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed4,resource,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,delta_ratio,resource,sasrec,sasrec;backend;host;mysql;checkout,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555555
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260818135611,t06,triple,3,backend;sasrec;catalog-gw,delta_z,resource,sasrec,sasrec;backend;host;mysql;catalog-gw,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.7653606369886217,0.9469024295259745,0.3333333333333333,0.6666666666666666,1.0,0.5666666666666667
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,BARO,full,rec-agent,rec-agent;sasrec;order;catalog;host,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.7653606369886217,0.9674679834891693,0.3333333333333333,0.6666666666666666,1.0,0.5833333333333334
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,RCD_seed0,full,sasrec,sasrec,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,RCD_seed1,full,rec-agent,rec-agent;sasrec,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,RCD_seed2,full,sasrec,sasrec;cart,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,RCD_seed3,full,rec-agent,rec-agent,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,RCD_seed4,full,sasrec,sasrec,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,delta_ratio,full,sasrec,sasrec;host;rec-agent;backend;cart,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7039180890341347,0.7039180890341347,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,delta_z,full,catalog,catalog;sasrec;host;rec-agent;backend,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.7653606369886217,0.9674679834891693,0.3333333333333333,0.6666666666666666,1.0,0.5833333333333334
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,BARO,resource,sasrec,sasrec;catalog;host;search;review-query,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555555
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,RCD_seed0,resource,cart,cart;sasrec,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2960819109658652,0.2960819109658652,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,RCD_seed1,resource,sasrec,sasrec,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,RCD_seed2,resource,sasrec,sasrec,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,RCD_seed3,resource,cart,cart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,RCD_seed4,resource,sasrec,sasrec,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,delta_ratio,resource,sasrec,sasrec;host;catalog;rec-agent;checkout,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.7039180890341347,0.9060254355346823,0.3333333333333333,0.6666666666666666,1.0,0.5277777777777778
mr3_cross_net-recagent_netdelay_x_sasrec_cpu_x_catalog_podfail-k8s-v2-formal-r1-20260818141054,t07,triple,3,rec-agent;sasrec;catalog,delta_z,resource,catalog,catalog;sasrec;host;search;review-query,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5256410256410257
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,BARO,full,order,order;review-query;cart;inventory;catalog-gw,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5476190476190476
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,RCD_seed0,full,review-query,review-query;search,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,RCD_seed1,full,review-query,review-query,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,RCD_seed2,full,review-query,review-query,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,RCD_seed3,full,review-query,review-query,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,RCD_seed4,full,review-query,review-query,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,delta_ratio,full,review-query,review-query;catalog;host;pricing;checkout,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5416666666666666
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,delta_z,full,order,order;review-query;catalog;host;checkout,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.611111111111111
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,BARO,resource,order,order;review-query;catalog-gw;catalog;host,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.7653606369886217,0.9674679834891693,0.3333333333333333,0.6666666666666666,1.0,0.5833333333333334
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,RCD_seed0,resource,review-query,review-query,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_lif-order_podfail_x_reviewquery_cpu_x_catalog_cpu-k8s-v2-formal-r1-20260818142515,t08,triple,3,order;review-query;catalog,RCD_seed1,resource,review-query,review-query,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
